product_id,product_name,main_category,sub_category,discounted_price,actual_price,discount_percentage,savings,rating,rating_count
B00YQLG7GK,"PHILIPS HL1655/00 Hand Blender, White Jar 250W",Home & Kitchen,Kitchen & Home Appliances,1695.0,1695.0,0,0.0,4.2,14290
B00SMJPA9C,Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bacterial German Coa...,Home & Kitchen,Kitchen & Home Appliances,499.0,940.0,47,441.0,4.1,3036
B0B9RN5X8B,V-Guard Zio Instant Water Geyser | 3 Litre | 3000 W Heating | White-Blue | |...,Home & Kitchen,"Heating,Cooling & Air Quality",2699.0,4700.0,43,2001.0,4.2,1296
B08QW937WV,Homeistic Applience™ Instant Electric Water Heater Faucet Tap For Kitchen And...,Home & Kitchen,"Heating,Cooling & Air Quality",1448.0,2999.0,52,1551.0,4.5,19
B0B4PPD89B,Kitchenwell 18Pc Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fr...,Home & Kitchen,Kitchen & Home Appliances,79.0,79.0,0,0.0,4.0,97
B08GM5S4CQ,Havells Instanio 10 Litre Storage Water Heater with Flexi Pipe and Free insta...,Home & Kitchen,"Heating,Cooling & Air Quality",6990.0,14290.0,51,7300.0,4.4,1771
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),Home & Kitchen,Kitchen & Home Appliances,2698.0,3945.0,32,1247.0,4.0,15034
B083M7WPZD,"AGARO 33398 Rapid 1000-Watt, 10-Litre Wet & Dry Vacuum Cleaner, with Blower F...",Home & Kitchen,Kitchen & Home Appliances,3199.0,5999.0,47,2800.0,4.0,3242
B07GLSKXS1,KENT 16026 Electric Kettle Stainless Steel 1.8 L | 1500W | Superfast Boiling...,Home & Kitchen,Kitchen & Home Appliances,1199.0,1950.0,39,751.0,3.9,2832
B09F6KL23R,SKYTONE Stainless Steel Electric Meat Grinders with Bowl 700W Heavy for Kitch...,Home & Kitchen,Kitchen & Home Appliances,1414.0,2799.0,49,1385.0,4.0,1498
B094G9L9LT,KENT 16088 Vogue Electric Kettle 1.8 Litre 1500 W | Stainless Steel body | Au...,Home & Kitchen,Kitchen & Home Appliances,999.0,1950.0,49,951.0,3.8,305
B09FZ89DK6,"Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Vacuum Cleaner wit...",Home & Kitchen,Kitchen & Home Appliances,5999.0,9999.0,40,4000.0,4.2,1191
B0811VCGL5,"Mi Air Purifier 3 with True HEPA Filter, removes air pollutants, smoke, odor,...",Home & Kitchen,"Heating,Cooling & Air Quality",9970.0,12999.0,23,3029.0,4.3,4049
B07FXLC2G2,"Tata Swach Bulb 6000-Litre Cartridge, 1 Piece, White, Hollow Fiber Membrane",Home & Kitchen,Kitchen & Home Appliances,698.0,699.0,0,1.0,4.2,3160
B01LYU3BZF,Havells Ambrose 1200mm Ceiling Fan (Gold Mist Wood),Home & Kitchen,"Heating,Cooling & Air Quality",2199.0,3190.0,31,991.0,4.3,9650
B083RC4WFJ,"PrettyKrafts Laundry Bag / Basket for Dirty Clothes, Folding Round Laundry Ba...",Home & Kitchen,Home Storage & Organization,320.0,799.0,60,479.0,4.2,3846
B09SFRNKSR,"FABWARE Lint Remover for Clothes - Sticky Lint Roller for Clothes, Furniture,...",Home & Kitchen,Kitchen & Home Appliances,298.0,499.0,40,201.0,4.4,290
B07NRTCDS5,Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery and 3.7...,Home & Kitchen,Kitchen & Home Appliances,1199.0,1499.0,20,300.0,3.8,2206
B07SPVMSC6,Bajaj Frore 1200 mm Ceiling Fan (Brown),Home & Kitchen,"Heating,Cooling & Air Quality",1399.0,2660.0,47,1261.0,4.1,9349
B09H3BXWTK,"Venus Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitnes...",Home & Kitchen,Kitchen & Home Appliances,599.0,2799.0,79,2200.0,3.9,578
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home & Kitchen,Kitchen & Home Appliances,1499.0,1499.0,0,0.0,4.3,9331
B08GJ57MKL,"Coway Professional Air Purifier for Home, Longest Filter Life 8500 Hrs, Green...",Home & Kitchen,"Heating,Cooling & Air Quality",14400.0,59900.0,76,45500.0,4.4,3837
B009DA69W6,KENT Gold Optima Gravity Water Purifier (11016) | UF Technology Based | Non-E...,Home & Kitchen,Kitchen & Home Appliances,1699.0,1900.0,11,201.0,3.6,11456
B099PR2GQJ,HOMEPACK 750W Radiant Room Home Office Heaters For Winter,Home & Kitchen,"Heating,Cooling & Air Quality",649.0,999.0,35,350.0,3.8,49
B08G8H8DPL,"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White",Home & Kitchen,Kitchen & Home Appliances,3249.0,6375.0,49,3126.0,4.0,4978
B08VGM3YMF,Heart Home Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With...,Home & Kitchen,Home Storage & Organization,199.0,499.0,60,300.0,4.1,1996
B08TTRVWKY,"MILTON Smart Egg Boiler 360-Watts (Transparent and Silver Grey), Boil Up to 7...",Home & Kitchen,Kitchen & Home Appliances,1099.0,1899.0,42,800.0,4.3,1811
B07T4D9FNY,"iBELL SEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut...",Home & Kitchen,Kitchen & Home Appliances,664.0,1490.0,55,826.0,4.0,2198
B07RX42D3D,Tosaa T2STSR Sandwich Gas Toaster Regular (Black),Home & Kitchen,Kitchen & Home Appliances,260.0,350.0,26,90.0,3.9,13127
B08WRKSF9D,V-Guard Divino 5 Star Rated 15 Litre Storage Water Heater (Geyser) with Advan...,Home & Kitchen,"Heating,Cooling & Air Quality",6499.0,8500.0,24,2001.0,4.4,5865
B09R83SFYV,Akiara® - Makes life easy Mini Sewing Machine with Table Set | Tailoring Mach...,Home & Kitchen,Kitchen & Home Appliances,1484.0,2499.0,41,1015.0,3.7,1067
B07989VV5K,"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/m...",Home & Kitchen,Kitchen & Home Appliances,999.0,1560.0,36,561.0,3.6,4881
B07FL3WRX5,"Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM Mixer Grinder, Bl...",Home & Kitchen,Kitchen & Home Appliances,3299.0,6500.0,49,3201.0,3.7,11217
B0BPCJM7TB,WIDEWINGS Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk...,Home & Kitchen,Kitchen & Home Appliances,259.0,999.0,74,740.0,4.0,43
B08H673XKN,"Morphy Richards Icon Superb 750W Mixer Grinder, 4 Jars, Silver and Black",Home & Kitchen,Kitchen & Home Appliances,3249.0,7795.0,58,4546.0,4.2,4664
B07DXRGWDJ,"Philips Handheld Garment Steamer GC360/30 - Vertical & Horizontal Steaming, 1...",Home & Kitchen,Kitchen & Home Appliances,4280.0,5995.0,29,1715.0,3.8,2112
B08243SKCK,Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfu...,Home & Kitchen,Home Storage & Organization,189.0,299.0,37,110.0,4.2,2737
B09SPTNG58,Crompton Sea Sapphira 1200 mm Ultra High Speed 3 Blade Ceiling Fan (Lustre Br...,Home & Kitchen,"Heating,Cooling & Air Quality",1449.0,2349.0,38,900.0,3.9,9019
B083J64CBB,Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Ha...,Home & Kitchen,Home Storage & Organization,199.0,499.0,60,300.0,4.0,10234
B08JV91JTK,JM SELLER 180 W 2021 Edition Electric Beater High Speed Hand Mixer Egg Beater...,Home & Kitchen,Kitchen & Home Appliances,474.0,1299.0,64,825.0,4.1,550
B0BQ3K23Y1,"Oratech Coffee Frother electric, milk frother electric, coffee beater, cappuc...",Home & Kitchen,Kitchen & Home Appliances,279.0,499.0,44,220.0,4.8,28
B09MT94QLL,"Havells Glaze 74W Pearl Ivory Gold Ceiling Fan, Sweep: 1200 Mm",Home & Kitchen,"Heating,Cooling & Air Quality",1999.0,4775.0,58,2776.0,4.2,1353
B07NKNBTT3,Pick Ur Needs® Lint Remover for Clothes High Range Rechargeable Lint Shaver f...,Home & Kitchen,Kitchen & Home Appliances,799.0,1230.0,35,431.0,4.1,2138
B09KPXTZXN,Rico Japanese Technology Rechargeable Wireless Electric Chopper with Replacem...,Home & Kitchen,Kitchen & Home Appliances,949.0,1999.0,53,1050.0,4.0,1679
B078HG2ZPS,"Butterfly Smart Wet Grinder, 2L (White) with Coconut Scrapper Attachment, Out...",Home & Kitchen,Kitchen & Home Appliances,3657.66,5156.0,29,1498.34,3.9,12837
B07N2MGB3G,"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (Black)",Home & Kitchen,Kitchen & Home Appliances,1699.0,1999.0,15,300.0,4.1,8873
B008LN8KDM,Philips GC1920/28 1440-Watt Non-Stick Soleplate Steam Iron,Home & Kitchen,Kitchen & Home Appliances,1849.0,2095.0,12,246.0,4.3,7681
B08MZNT7GP,Havells OFR 13 Wave Fin with PTC Fan Heater 2900 Watts (Black),Home & Kitchen,"Heating,Cooling & Air Quality",12499.0,19825.0,37,7326.0,4.1,322
B009P2L7CO,Bajaj DHX-9 1000W Heavy Weight Dry Iron with Advance Soleplate and Anti-Bacte...,Home & Kitchen,Kitchen & Home Appliances,1099.0,1920.0,43,821.0,4.2,9772
B07YC8JHMB,"Aquasure From Aquaguard Amaze RO+UV+MTDS,7L storage water purifier,suitable f...",Home & Kitchen,Kitchen & Home Appliances,8199.0,16000.0,49,7801.0,3.9,18497
B0BNQMF152,ROYAL STEP Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mi...,Home & Kitchen,Kitchen & Home Appliances,499.0,2199.0,77,1700.0,3.7,53
B08J7VCT12,"KENT 16068 Zoom Vacuum Cleaner for Home and Car 130 W | Cordless, Hoseless, R...",Home & Kitchen,Kitchen & Home Appliances,6999.0,14999.0,53,8000.0,4.1,1728
B0989W6J2F,ENEM Sealing Machine | 12 Inch (300 mm) | 1 Year Warranty | Full Customer Sup...,Home & Kitchen,Kitchen & Home Appliances,1595.0,1799.0,11,204.0,4.0,2877
B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| An...,Home & Kitchen,Kitchen & Home Appliances,1049.0,1950.0,46,901.0,3.8,250
B08HLC7Z3G,Inalsa Electric Kettle Prism Inox - 1350 W with LED Illumination & Boro-Silic...,Home & Kitchen,Kitchen & Home Appliances,1182.0,2995.0,61,1813.0,4.2,5178
B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Stick...",Home & Kitchen,Kitchen & Home Appliances,499.0,999.0,50,500.0,4.6,79
B01L6MT7E0,"Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage f...",Home & Kitchen,"Heating,Cooling & Air Quality",8799.0,11995.0,27,3196.0,4.1,4157
B0B9F9PT8R,"Eopora PTC Ceramic Fast Heating Room Heater for Bedroom, 1500/1000 Watts Room...",Home & Kitchen,"Heating,Cooling & Air Quality",1529.0,2999.0,49,1470.0,3.3,29
B0883LQJ6B,"Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)",Home & Kitchen,Kitchen & Home Appliances,1199.0,1690.0,29,491.0,4.2,4580
B099Z83VRC,"Wipro Vesta Electric Egg Boiler, 360 Watts, 3 Boiling Modes, Stainless Steel...",Home & Kitchen,Kitchen & Home Appliances,1052.0,1790.0,41,738.0,4.3,1404
B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),Home & Kitchen,Kitchen & Home Appliances,6499.0,8995.0,28,2496.0,4.3,2810
B0B4SJKRDF,Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Ma...,Home & Kitchen,Kitchen & Home Appliances,239.0,239.0,0,0.0,4.3,7
B0BM4KTNL1,"FIGMENT Handheld Milk Frother Rechargeable, 3-Speed Electric Frother for Coff...",Home & Kitchen,Kitchen & Home Appliances,699.0,1599.0,56,900.0,4.7,1729
B08S6RKT4L,"Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 Watt - Silver, 2 Jar",Home & Kitchen,Kitchen & Home Appliances,2599.0,4290.0,39,1691.0,4.4,2116
B09SZ5TWHW,Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Vacuum Cleaner for...,Home & Kitchen,Kitchen & Home Appliances,1547.0,2890.0,46,1343.0,3.9,463
B0BLC2BYPX,Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk Wand Mixer Frothe...,Home & Kitchen,Kitchen & Home Appliances,499.0,1299.0,62,800.0,4.7,54
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),Home & Kitchen,"Heating,Cooling & Air Quality",510.0,640.0,20,130.0,4.1,7229
B07W4HTS8Q,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS...,Home & Kitchen,"Heating,Cooling & Air Quality",1899.0,3790.0,50,1891.0,3.8,3842
B078JBK4GX,"Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser), White Blue",Home & Kitchen,"Heating,Cooling & Air Quality",2599.0,4560.0,43,1961.0,4.4,646
B08S7V8YTN,"Lifelong 2-in1 Egg Boiler and Poacher 500-Watt (Transparent and Silver Grey),...",Home & Kitchen,Kitchen & Home Appliances,1199.0,3500.0,66,2301.0,4.3,1802
B07H5PBN54,INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in...,Home & Kitchen,"Heating,Cooling & Air Quality",999.0,2600.0,62,1601.0,3.4,252
B07YCBSCYB,AmazonBasics Induction Cooktop 1600 Watt (Black),Home & Kitchen,Kitchen & Home Appliances,1999.0,3300.0,39,1301.0,4.2,780
B098T9CJVQ,Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Mi...,Home & Kitchen,Kitchen & Home Appliances,210.0,699.0,70,489.0,3.7,74
B01KCSGBU2,"Philips Air Purifier Ac2887/20,Vitashield Intelligent Purification,Long Hepa...",Home & Kitchen,"Heating,Cooling & Air Quality",14499.0,23559.0,38,9060.0,4.3,2026
B095XCRDQW,"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Home & Kitchen,Home Storage & Organization,950.0,1599.0,41,649.0,4.3,5911
B09CTWFV5W,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with...",Home & Kitchen,Kitchen & Home Appliances,7199.0,9995.0,28,2796.0,4.4,1964
B0B7NWGXS6,Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,Home & Kitchen,"Heating,Cooling & Air Quality",2439.0,2545.0,4,106.0,4.1,25
B07DZ986Q2,"Philips EasyTouch Plus Standing Garment Steamer GC523/60 - 1600 Watt, 5 Steam...",Home & Kitchen,Kitchen & Home Appliances,7799.0,8995.0,13,1196.0,4.0,3160
B07KKJPTWB,"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity,...",Home & Kitchen,Kitchen & Home Appliances,1599.0,1999.0,20,400.0,4.4,1558
B071R3LHFM,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM mot...",Home & Kitchen,Kitchen & Home Appliances,2899.0,5500.0,47,2601.0,3.8,8958
B086X18Q71,Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 St...,Home & Kitchen,Kitchen & Home Appliances,9799.0,12150.0,19,2351.0,4.3,13251
B07WVQG8WZ,Black+Decker Handheld Portable Garment Steamer 1500 Watts with Anti Calc (Vio...,Home & Kitchen,Kitchen & Home Appliances,3299.0,4995.0,34,1696.0,3.8,1393
B0BFBNXS94,"Personal Size Blender, Portable Blender, Battery Powered USB Blender, with Fo...",Home & Kitchen,Kitchen & Home Appliances,669.0,1499.0,55,830.0,2.3,13
B071113J7M,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home & Kitchen,Kitchen & Home Appliances,5890.0,7506.0,22,1616.0,4.5,7241
B09YLWT89W,"Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS),6L water purifi...",Home & Kitchen,Kitchen & Home Appliances,9199.0,18000.0,49,8801.0,4.0,16020
B0814LP6S9,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 7...",Home & Kitchen,Home Storage & Organization,351.0,1099.0,68,748.0,3.7,1470
B07BKSSDR2,Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Blue),Health & Personal Care,Home Medical Supplies & Equipment,899.0,1900.0,53,1001.0,4.0,3663
B09VGS66FV,"Tesora - Inspired by you Large Premium Electric Kettle 1.8L, Stainless Steel...",Home & Kitchen,Kitchen & Home Appliances,1349.0,1850.0,27,501.0,4.4,638
B07RCGTZ4M,"AGARO Ace 1600 Watts, 21.5 kPa Suction Power, 21 litres Wet & Dry Stainless S...",Home & Kitchen,Kitchen & Home Appliances,6236.0,9999.0,38,3763.0,4.1,3552
B0747VDH9L,"INALSA Hand Blender 1000 Watt with Chopper, Whisker, 600 ml Multipurpose Jar|...",Home & Kitchen,Kitchen & Home Appliances,2742.0,3995.0,31,1253.0,4.4,11148
B08XLR6DSB,akiara - Makes life easy Electric Handy Sewing/Stitch Handheld Cordless Porta...,Home & Kitchen,Kitchen & Home Appliances,721.0,1499.0,52,778.0,3.1,2449
B08H6CZSHT,"Philips EasySpeed Plus Steam Iron GC2145/20-2200W, Quick Heat Up with up to 3...",Home & Kitchen,Kitchen & Home Appliances,2903.0,3295.0,12,392.0,4.3,2299
B07CVR2L5K,"INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copper Motor| Chop,...",Home & Kitchen,Kitchen & Home Appliances,1656.0,2695.0,39,1039.0,4.4,6027
B09J4YQYX3,"Borosil Electric Egg Boiler, 8 Egg Capacity, For Hard, Soft, Medium Boiled Eg...",Home & Kitchen,Kitchen & Home Appliances,1399.0,2290.0,39,891.0,4.4,461
B0B2DD8BQ8,Wipro Vesta Grill 1000 Watt Sandwich Maker |Dual function-SW Maker&Griller|No...,Home & Kitchen,Kitchen & Home Appliances,2079.0,3099.0,33,1020.0,4.1,282
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod...,Home & Kitchen,"Heating,Cooling & Air Quality",999.0,1075.0,7,76.0,4.1,9275
B08HDCWDXD,Eureka Forbes Active Clean 700 Watts Powerful Suction & Blower Vacuum Cleaner...,Home & Kitchen,Kitchen & Home Appliances,3179.0,6999.0,55,3820.0,4.0,743
B0836JGZ74,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater,...",Home & Kitchen,"Heating,Cooling & Air Quality",1049.0,2499.0,58,1450.0,3.6,328
B0BCKJJN8R,Hindware Atlantic Xceed 5L 3kW Instant Water Heater with Copper Heating Eleme...,Home & Kitchen,"Heating,Cooling & Air Quality",3599.0,7290.0,51,3691.0,3.9,942
B008P7IF02,Morphy Richards New Europa 800-Watt Espresso and Cappuccino 4-Cup Coffee Make...,Home & Kitchen,Kitchen & Home Appliances,4799.0,5795.0,17,996.0,3.9,3815
B08CNLYKW5,Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 11...,Home & Kitchen,Kitchen & Home Appliances,1699.0,3398.0,50,1699.0,3.8,7988
B08C7TYHPB,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W...",Home & Kitchen,Kitchen & Home Appliances,664.0,1490.0,55,826.0,4.1,925
B08VJFYH6N,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP F...",Home & Kitchen,"Heating,Cooling & Air Quality",948.0,1620.0,41,672.0,4.1,4370
B08235JZFB,"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack...",Home & Kitchen,Kitchen & Home Appliances,850.0,1000.0,15,150.0,4.1,7619
B078XFKBZL,Prestige Clean Home Water Purifier Cartridge,Home & Kitchen,Kitchen & Home Appliances,600.0,640.0,6,40.0,3.8,2593
B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),Home & Kitchen,"Heating,Cooling & Air Quality",3711.0,4495.0,17,784.0,4.3,356
B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health,...",Home & Kitchen,Kitchen & Home Appliances,799.0,2999.0,73,2200.0,4.5,63
B00B3VFJY2,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, S...",Home & Kitchen,Kitchen & Home Appliances,980.0,980.0,0,0.0,4.2,4740
B08W9BK4MD,"Tom & Jerry Folding Laundry Basket for Clothes with Lid & Handle, Toys Organi...",Home & Kitchen,Home Storage & Organization,351.0,899.0,61,548.0,3.9,296
B09X5HD5T1,"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld M...",Home & Kitchen,Kitchen & Home Appliances,229.0,499.0,54,270.0,3.5,185
B08H6B3G96,"Philips EasySpeed Plus Steam Iron GC2147/30-2400W, Quick Heat up with up to 3...",Home & Kitchen,Kitchen & Home Appliances,3349.0,3995.0,16,646.0,4.3,1954
B09N3BFP4M,Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater (Geyser)...,Home & Kitchen,"Heating,Cooling & Air Quality",5499.0,11500.0,52,6001.0,3.9,959
B09DSQXCM8,House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hai...,Home & Kitchen,Kitchen & Home Appliances,299.0,499.0,40,200.0,3.9,1015
B01M69WCZ6,"Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness,...",Home & Kitchen,"Heating,Cooling & Air Quality",2249.0,3550.0,37,1301.0,4.0,3973
B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler...,Home & Kitchen,Kitchen & Home Appliances,699.0,1599.0,56,900.0,4.7,2300
B099FDW2ZF,"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Sta...",Home & Kitchen,"Heating,Cooling & Air Quality",1235.0,1499.0,18,264.0,4.1,203
B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400...",Home & Kitchen,Kitchen & Home Appliances,1349.0,2999.0,55,1650.0,3.8,441
B07JGCGNDG,Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Inst...,Home & Kitchen,"Heating,Cooling & Air Quality",6800.0,11500.0,41,4700.0,4.1,10308
B07GWTWFS2,KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temper...,Home & Kitchen,Kitchen & Home Appliances,1699.0,1975.0,14,276.0,4.1,4716
B09KRHXTLN,Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and M...,Home & Kitchen,"Heating,Cooling & Air Quality",1069.0,1699.0,37,630.0,3.9,313
B09H34V36W,Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Co...,Home & Kitchen,"Heating,Cooling & Air Quality",1349.0,2495.0,46,1146.0,3.8,166
B09J2QCKKM,Havells Zella Flap Auto Immersion Rod 1500 Watts,Home & Kitchen,"Heating,Cooling & Air Quality",1499.0,3500.0,57,2001.0,4.1,303
B09XRBJ94N,iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle...,Home & Kitchen,Kitchen & Home Appliances,2092.0,4600.0,55,2508.0,4.3,562
B07SLNG3LW,Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/...,Home & Kitchen,Kitchen & Home Appliances,3859.0,10295.0,63,6436.0,3.9,8095
B0BNDGL26T,MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender G...,Home & Kitchen,Kitchen & Home Appliances,499.0,2199.0,77,1700.0,2.8,109
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smo...,Home & Kitchen,"Heating,Cooling & Air Quality",1804.0,2380.0,24,576.0,4.0,15382
B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 J...",Home & Kitchen,Kitchen & Home Appliances,6525.0,8820.0,26,2295.0,4.5,5137
B0BJ966M5K,Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Wat...,Home & Kitchen,Kitchen & Home Appliances,4999.0,24999.0,80,20000.0,4.6,124
B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,Home & Kitchen,Kitchen & Home Appliances,1189.0,2400.0,50,1211.0,4.1,618
B08MVXPTDG,Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate...,Home & Kitchen,"Heating,Cooling & Air Quality",2590.0,4200.0,38,1610.0,4.1,63
B0BMZ6SY89,!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!...,Home & Kitchen,"Heating,Cooling & Air Quality",899.0,1599.0,44,700.0,3.4,15
B09P1MFKG1,"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electr...",Home & Kitchen,"Heating,Cooling & Air Quality",998.0,2999.0,67,2001.0,4.6,9
B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home & Kitchen,Home Storage & Organization,998.06,1282.0,22,283.94,4.2,7274
B07ZJND9B9,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN...,Home & Kitchen,"Heating,Cooling & Air Quality",1099.0,1990.0,45,891.0,3.9,5911
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure...,Home & Kitchen,Kitchen & Home Appliances,5999.0,9999.0,40,4000.0,4.2,170
B072NCN9M4,"AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Stee...",Home & Kitchen,Kitchen & Home Appliances,8886.0,11850.0,25,2964.0,4.2,3065
B08SKZ2RMG,"Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters, Blankets,...",Home & Kitchen,Kitchen & Home Appliances,475.0,999.0,52,524.0,4.1,1021
B0B53DS4TF,"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360° EvenCrisp™ Techn...",Home & Kitchen,Kitchen & Home Appliances,4995.0,20049.0,75,15054.0,4.8,3964
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black...,Home & Kitchen,Kitchen & Home Appliances,13999.0,24850.0,44,10851.0,4.4,8948
B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifi...",Home & Kitchen,Kitchen & Home Appliances,8499.0,16490.0,48,7991.0,4.3,97
B009UORDX4,"Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, Pack of 1",Home & Kitchen,Kitchen & Home Appliances,949.0,975.0,3,26.0,4.3,7223
B08VGDBF3B,Kuber Industries Round Non Woven Fabric Foldable Laundry Basket|Toy Storage B...,Home & Kitchen,Home Storage & Organization,395.0,499.0,21,104.0,4.0,330
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home & Kitchen,Kitchen & Home Appliances,635.0,635.0,0,0.0,4.3,4570
B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger...",Home & Kitchen,Kitchen & Home Appliances,717.0,1390.0,48,673.0,4.0,4867
